Arquivo		Valores
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
doperantar38_009.cnv	13.650,13.651,13.652,13.653,13.653,13.655,13.656,13.661,13.661,13.663,13.661,13.665,13.664,13.667,13.667,13.672,13.674,13.675,13.676,13.676,13.676,13.679,13.678,13.038,12.286,11.756,11.366,11.257,11.133,10.683,9.977,8.778,8.038,7.330,6.585,6.093,5.636,5.312,4.808,4.607,4.254,4.038,3.944,3.703,3.487,3.257,3.176,3.114,3.048,2.927,2.876,2.790,2.822,2.812,2.833,2.783,2.814
doperantar38_009B.cnv	13.650,13.651,13.652,13.653,13.653,13.655,13.656,13.661,13.661,13.663,13.661,13.665,13.664,13.667,13.667,13.672,13.674,13.675,13.676,13.676,13.676,13.679,13.678,13.038,12.286,11.756,11.366,11.257,11.133,10.683,9.977,8.778,8.038,7.330,6.585,6.093,5.636,5.312,4.808,4.607,4.254,4.038,3.944,3.703,3.487,3.257,3.176,3.114,3.048,2.927,2.876,2.790,2.822,2.812,2.833,2.783,2.814
doperantar38_010.cnv	12.587,12.580,10.473,10.426,10.400,10.398,10.397,10.385,10.366,10.175,9.966,9.945,9.880,9.868,9.821,9.751,9.645,9.524,9.414,9.334,9.277,9.097,8.619,8.356,8.389,8.382,8.368,8.261,8.196,8.083,8.014,7.841,6.578,5.578,5.132,4.759,4.582,4.239,4.004,3.880,3.709,3.558,3.393,3.259,3.131,3.030,2.950,2.951,2.919,2.906,2.872,2.822,2.805,2.797,2.836,2.841,2.849
doperantar38_011.cnv	12.587,12.580,10.473,10.426,10.400,10.398,10.397,10.385,10.366,10.175,9.966,9.945,9.880,9.868,9.821,9.751,9.645,9.524,9.414,9.334,9.277,9.097,8.619,8.356,8.389,8.382,8.368,8.261,8.196,8.083,8.014,7.841,6.578,5.578,5.132,4.759,4.582,4.239,4.004,3.880,3.709,3.558,3.393,3.259,3.131,3.030,2.950,2.951,2.919,2.906,2.872,2.822,2.805,2.797,2.836,2.841,2.849
doperantar38_012.cnv	12.587,12.580,10.473,10.426,10.400,10.398,10.397,10.385,10.366,10.175,9.966,9.945,9.880,9.868,9.821,9.751,9.645,9.524,9.414,9.334,9.277,9.097,8.619,8.356,8.389,8.382,8.368,8.261,8.196,8.083,8.014,7.841,6.578,5.578,5.132,4.759,4.582,4.239,4.004,3.880,3.709,3.558,3.393,3.259,3.131,3.030,2.950,2.951,2.919,2.906,2.872,2.822,2.805,2.797,2.836,2.841,2.849
doperantar38_013.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_013a.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_013b.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_014.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
doperantar38_014b.cnv	-0.905,-0.886,-0.906,-0.929,-0.948,-0.981,-1.005,-1.043,-1.067,-1.107,-1.115,-1.165,-1.163,-1.201,-1.181,-1.149,-1.140,-1.120,-1.145,-1.131,-1.155,-1.357,-1.501,-1.337,-0.952,-0.604,-0.423,-0.371,-0.371,-0.380,-0.599,-0.834,-0.935,-0.938,-0.986,-1.029,-1.119,-1.336,-1.390,-1.383,-1.396,-1.425,
