Arquivo		Valores
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
doperantar38_008B.cnv	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.443,258.666,251.056,,,,,,,,201.770,200.122,,,,,,191.708,,
doperantar38_009.cnv	,,,,,,,,,,,,,,,,,,,,,,,,,,268.611,267.350,265.764,263.324,265.360,273.607,283.778,283.116,283.390,277.491,,,,,,253.188,248.650,,237.159,231.135,,,213.791,207.701,,,,190.361,187.911,186.080,
doperantar38_009B.cnv	,,,,,,,,,,,,,,,,,,,,,,,,,,268.611,267.350,265.764,263.324,265.360,273.607,283.778,283.116,283.390,277.491,,,,,,253.188,248.650,,237.159,231.135,,,213.791,207.701,,,,190.361,187.911,186.080,
doperantar38_010.cnv	274.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.923,273.359,,263.374,,,245.708,241.555,236.685,230.673,224.683,218.692,212.602,206.467,201.456,197.939,195.694,193.466,191.581,190.129
doperantar38_011.cnv	274.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.923,273.359,,263.374,,,245.708,241.555,236.685,230.673,224.683,218.692,212.602,206.467,201.456,197.939,195.694,193.466,191.581,190.129
doperantar38_012.cnv	274.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.923,273.359,,263.374,,,245.708,241.555,236.685,230.673,224.683,218.692,212.602,206.467,201.456,197.939,195.694,193.466,191.581,190.129
doperantar38_013.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_013a.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_013b.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
doperantar38_014.cnv	344.493,336.081,345.381,340.669,336.360,334.230,331.712,326.638,320.156,313.925,311.133,311.470,313.522,314.806,315.540,315.470,314.571,313.859,313.109,312.405,312.285,311.731,311.324,310.693,300.507,294.376,291.668,295.968,287.001,284.859,282.699,279.066,275.913,276.110,276.003,275.896,,,,,,,,,,,,,,,,,,,,,
