Arquivo		Valores(profundidade)
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500

doperantar38_008B.cnv	294.442,290.717,289.060,289.130,289.562,288.629,288.282,287.725,286.827,286.141,285.495,286.813,287.276,287.347,286.883,286.660,286.630,286.568,286.167,286.035,285.500,280.312,275.229,272.685,255.565,268.902,267.636,267.124,267.158,267.741,267.699,267.510,267.446,268.274,266.933,266.116,263.796,256.768,255.520,248.075,249.094,242.475,255.855,243.321,221.165,215.570,211.104,205.230,198.439,195.656,196.741,197.235,187.700,186.920,189.385,181.668,182.116
doperantar38_009.cnv	277.311,280.979,275.164,284.524,284.783,285.970,283.799,278.435,276.437,273.654,278.268,275.922,275.959,278.228,276.439,276.059,275.491,274.864,277.822,277.177,277.641,276.376,275.188,266.588,230.086,255.410,263.345,263.063,262.687,257.190,262.300,265.562,268.186,265.326,271.469,270.385,266.471,269.523,272.229,263.594,266.400,254.376,252.211,248.055,236.452,231.212,226.710,222.772,216.334,214.236,216.241,207.657,198.858,192.662,192.959,189.490,187.645
doperantar38_009B.cnv	277.311,280.979,275.164,284.524,284.783,285.970,283.799,278.435,276.437,273.654,278.268,275.922,275.959,278.228,276.439,276.059,275.491,274.864,277.822,277.177,277.641,276.376,275.188,266.588,230.086,255.410,263.345,263.063,262.687,257.190,262.300,265.562,268.186,265.326,271.469,270.385,266.471,269.523,272.229,263.594,266.400,254.376,252.211,248.055,236.452,231.212,226.710,222.772,216.334,214.236,216.241,207.657,198.858,192.662,192.959,189.490,187.645
doperantar38_010.cnv	282.621,284.765,276.185,290.037,288.029,291.513,286.873,278.922,277.397,274.458,279.942,274.080,273.444,276.559,275.046,274.263,273.221,271.651,276.717,275.993,277.714,275.568,275.210,261.412,239.477,246.554,260.313,260.016,261.599,252.027,261.160,264.415,265.677,258.774,270.140,268.722,261.121,263.539,271.353,261.669,261.038,260.459,247.756,240.615,234.910,230.493,225.537,220.557,217.839,215.370,214.361,201.914,196.263,191.392,193.584,189.068,187.561
doperantar38_011.cnv	282.621,284.765,276.185,290.037,288.029,291.513,286.873,278.922,277.397,274.458,279.942,274.080,273.444,276.559,275.046,274.263,273.221,271.651,276.717,275.993,277.714,275.568,275.210,261.412,239.477,246.554,260.313,260.016,261.599,252.027,261.160,264.415,265.677,258.774,270.140,268.722,261.121,263.539,271.353,261.669,261.038,260.459,247.756,240.615,234.910,230.493,225.537,220.557,217.839,215.370,214.361,201.914,196.263,191.392,193.584,189.068,187.561
doperantar38_012.cnv	282.621,284.765,276.185,290.037,288.029,291.513,286.873,278.922,277.397,274.458,279.942,274.080,273.444,276.559,275.046,274.263,273.221,271.651,276.717,275.993,277.714,275.568,275.210,261.412,239.477,246.554,260.313,260.016,261.599,252.027,261.160,264.415,265.677,258.774,270.140,268.722,261.121,263.539,271.353,261.669,261.038,260.459,247.756,240.615,234.910,230.493,225.537,220.557,217.839,215.370,214.361,201.914,196.263,191.392,193.584,189.068,187.561
doperantar38_013.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_013a.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_013b.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_014.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_014b.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_015.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_015b.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_016.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_016b.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_017.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_017b.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_018.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_019.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_020.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_021.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_022.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_023.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
doperantar38_024.cnv	350.294,346.013,347.636,346.797,344.766,343.920,341.639,341.761,338.030,334.775,332.173,330.376,329.976,329.927,328.894,327.677,326.365,325.417,324.454,322.916,323.321,314.674,311.227,302.835,299.903,314.226,319.668,321.450,321.215,308.319,301.772,296.363,293.884,291.949,288.616,290.319,268.409,269.539,270.457,283.327,278.413,291.320,292.424,289.231,291.431,285.567,285.991,293.817,290.774,294.503,301.761,302.649,303.483,304.757,305.580,305.387,305.745
